state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado,Municipio.NomeMunicipio
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,692374507,PSG PASSAGEM BOM PASTOR,,PA,1500800,50M0G7W,NR,SA-NSA,,2325,2325,0,FB,,,760,,23,28,13,0,X,50,049362201350,240,-1.33194,-48.41666,G,2023-09-12,2010-05-21,,6015d5f80111c759,2029-12-08,,,Ananindeua
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,692374507,PSG PASSAGEM BOM PASTOR,,PA,1500800,50M0G7W,NR,SA-NSA,,2325,2325,120,FB,,,760,,23,28,13,-2,X,50,049362201350,240,-1.33194,-48.41666,G,2023-09-12,2010-05-21,,6015d5f80111c75a,2029-12-08,,,Ananindeua
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,692374507,PSG PASSAGEM BOM PASTOR,,PA,1500800,50M0G7W,NR,SA-NSA,,2325,2325,240,FB,,,760,,23,28,13,0,X,50,049362201350,240,-1.33194,-48.41666,G,2023-09-12,2010-05-21,,6015d5f80111c75b,2029-12-08,,,Ananindeua
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,692430920,R SANTA MADALENA,,PA,1500800,40M0G7W,NR,SA-NSA,,2325,2325,70,FB,,,760,,23,28,13,0,X,40,049362201350,50,-1.34138,-48.39638,G,2023-09-01,2010-06-24,,afac15f82ab3e13d,2032-12-22,,,Ananindeua
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,692430920,R SANTA MADALENA,,PA,1500800,40M0G7W,NR,SA-NSA,,2325,2325,190,FB,,,760,,23,28,13,0,X,40,049362201350,50,-1.34138,-48.39638,G,2023-09-01,2010-06-24,,afac15f82ab3e13e,2032-12-22,,,Ananindeua
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,692430920,R SANTA MADALENA,,PA,1500800,40M0G7W,NR,SA-NSA,,2325,2325,310,FB,,,760,,23,28,13,0,X,40,049362201350,50,-1.34138,-48.39638,G,2023-09-01,2010-06-24,,afac15f82ab3e13f,2032-12-22,,,Ananindeua
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,692341420,TV SN 8,SN 08 - CONJUNTO CIDADE NOVA III,PA,1500800,50M0G7W,NR,SA-NSA,,2325,2325,40,FB,,,760,,23,28,13,0,X,40,049362201350,50,-1.37166,-48.40555,G,2023-09-12,2010-04-27,,afac15f82ab3e155,2029-12-08,,,Ananindeua
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,692341420,TV SN 8,SN 08 - CONJUNTO CIDADE NOVA III,PA,1500800,50M0G7W,NR,SA-NSA,,2325,2325,160,FB,,,760,,23,28,13,0,X,40,049362201350,50,-1.37166,-48.40555,G,2023-09-12,2010-04-27,,afac15f82ab3e156,2029-12-08,,,Ananindeua
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,692341420,TV SN 8,SN 08 - CONJUNTO CIDADE NOVA III,PA,1500800,50M0G7W,NR,SA-NSA,,2325,2325,270,FB,,,760,,23,28,13,0,X,40,049362201350,50,-1.37166,-48.40555,G,2023-09-12,2010-04-27,,afac15f82ab3e157,2029-12-08,,,Ananindeua
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690408668,PSG BOM JESUS,,PA,1500800,50M0G7W,NR,SA-NSA,,2325,2325,0,FB,,,760,,23,28,13,0,X,36,049362201350,50,-1.38018,-48.42658,G,2023-09-01,2008-06-12,,52c445f8c7b68660,2032-12-22,,,Ananindeua
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690408668,PSG BOM JESUS,,PA,1500800,50M0G7W,NR,SA-NSA,,2325,2325,120,FB,,,760,,23,28,13,0,X,36,049362201350,50,-1.38018,-48.42658,G,2023-09-01,2008-06-12,,52c445f8c7b68661,2032-12-22,,,Ananindeua
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690408668,PSG BOM JESUS,,PA,1500800,50M0G7W,NR,SA-NSA,,2325,2325,240,FB,,,760,,23,28,13,0,X,36,049362201350,50,-1.38018,-48.42658,G,2023-09-01,2008-06-12,,52c445f8c7b68662,2032-12-22,,,Ananindeua
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690458410,TV SANTA MARIA,,PA,1500800,100MG7W,NR,SA-NSA,,3350,3350,60,FB,,,760,152312201350,24,25,13,0,X,41.6,152312201350,200,-1.39944,-48.42277,G,2023-09-01,2008-06-19,,a6ad45f842a9983c,2032-12-22,,,Ananindeua
